,Tweet Id,Datetime,Username,Tweet Content,User Location,User Verified,Retweet Count,Reply Count,Like Count
69,1487455647105163264,2022-01-29 16:00:36+00:00,MDMITONISLAM1,"Bangladesh’s success story is a lesson in poverty reduction. Here’s why

Since its founding in 1971, #Bangladesh has emerged from overwhelming poverty to achieve the highest cumulative #GDP #growth globally from 2010 to 2020.
#ThankYouPM #SheikhHasina  https://t.co/aXKtOEhFTi","Rajshahi, Bangladesh",False,0,0,2
70,1487455561532592128,2022-01-29 16:00:16+00:00,vetrijedi,"@banglani @RajatDutta13 True that the debt to GDP ratio was wrongly used in this thread.But its also wrong in this example sir. GDP (oversimplifying) is the sum total of income of all people of a country, but debt here refers to sovereign debt of govt. Its not govt income/sovereign debt. 90% is very bad","Bengaluru, India",False,1,2,10
71,1487442172995862528,2022-01-29 15:07:04+00:00,amitabhnews18,"RS chairman @MVenkaiahNaidu will hold a virtual meeting with leaders of various parties in @RajyaSabha on agenda for #Budget session beginning January 31
*first virtual interaction at 5 pm on Jan 31
*Naidu will return to Delhi tomorrow  after testing corona positive last week",Delhi,True,3,1,4
72,1487438939912753154,2022-01-29 14:54:13+00:00,VireshPatel1,"Wonder how you keep track of daily expenses, especially using multiple digital payment methods ? 
Lot of us use #paytm #gpay #debitcard #creditcard &amp; likewise other #wallets,plus some cash at times ,how do you smartly &amp; easily keep track?
#financialplanning  #budget #Budget2022",Mumbai,False,0,0,1
73,1487438848217198592,2022-01-29 14:53:51+00:00,FNfreedomPlan,"Wonder how you keep track of daily expenses, especially using multiple digital payment methods ? 
Lot of us use #paytm #gpay #debitcard #creditcard &amp; likewise other #wallets,plus some cash at times ,how do you smartly &amp; easily keep track?
#financialplanning  #budget #Budget2022",World From Mumbai Eye,False,0,0,0
74,1487429259488641025,2022-01-29 14:15:45+00:00,justnottamomma,TRUE 😌??? #Budget2022 #StockMarket #SharkTankIndia #trading #sharemarket https://t.co/aWtjfPULIF,"Faridabad, India",False,0,1,5
75,1487423765763952644,2022-01-29 13:53:55+00:00,ASKUSHWAHA10,"@dineshbjp09 People are concerned with Unemployment, Inflation and mismanagement during Corona.",,False,0,0,0
76,1487406682380828672,2022-01-29 12:46:02+00:00,Smspatilspeaks,"Did You Know?

Highest number of Non-US founders of US unicorns are Indians and The Indian CEOS manages companies worth around Rs 447.9 Lakh Crore in the USA. Which is more than the India's GDP Rs 242.6 Lakh Crore. 

Source: Google 

#startupfounder #unicorn",,False,0,0,1
77,1487401174424854537,2022-01-29 12:24:09+00:00,ahsanmir111,@crypt0surgeon Expecting 30% increase in june budget 😂😂😂,"Lahore, Pakistan",False,0,0,0
78,1487399894683815939,2022-01-29 12:19:04+00:00,cheunart,@Sev_Brigstocke And yes I save link in my google drive for self defense,Thailand,False,0,1,0
